traj_id,t,fv0_x,fv0_v,fv0_v_noise,fv0_u,fv0_a_ref,fv0_a
2.0,2.8,0.27937984,-0.23278393,-0.16368464,-163.14893,-0.12706302,-0.39634386
2.0,2.9,0.25411892,-0.27242833,-0.22031906,-163.00713,-0.12695259,-0.39616185
2.0,3.0,0.22489803,-0.31193995,-0.1131296,-159.92366,-0.12455113,-0.39369002
2.0,3.1,0.19174191,-0.3510898,-0.39040387,-153.89851,-0.11985865,-0.38892874
2.0,3.2,0.15469828,-0.38964903,-0.4941089,-144.93169,-0.11287515,-0.38187844
2.0,3.3,0.113837756,-0.42738876,-0.47983783,-133.0232,-0.10360062,-0.3725394
2.0,3.4,0.06925389,-0.46408018,-0.50666493,-118.173035,-0.09203508,-0.360912
2.0,3.5,0.021063171,-0.49949458,-0.5821921,-100.381195,-0.0781785,-0.3469965
2.0,3.6,-0.030649822,-0.5335176,-0.5236968,-79.64769,-0.062030908,-0.330793
2.0,3.7,-0.08580002,-0.5660599,-0.40947658,-55.972504,-0.043592293,-0.3123016
2.0,3.8,-0.14414413,-0.59673834,-0.52312845,-29.355646,-0.022862652,-0.2915228
2.0,3.9,-0.20542085,-0.6251905,-0.38169757,0.20288447,0.0001580097,-0.26845706
2.0,4.0,-0.2693549,-0.6510833,-0.6104366,32.703087,0.025469694,-0.2431048
2.0,4.1,-0.33565712,-0.6741128,-0.84979165,68.144966,0.053072404,-0.21546634
2.0,4.2,-0.4040242,-0.6940046,-0.66665685,106.52852,0.082966134,-0.185542
2.0,4.3,-0.474139,-0.7105134,-0.84878457,147.85374,0.115150884,-0.15333202
2.0,4.4,-0.5456704,-0.7234234,-0.6686798,192.12064,0.14962666,-0.11883664
2.0,4.5,-0.61827314,-0.73254806,-0.7483395,239.32921,0.18639347,-0.082056046
2.0,4.6,-0.69158816,-0.7377301,-0.74486417,289.47946,0.22545129,-0.042990413
2.0,4.7,-0.76524246,-0.7388416,-0.83522856,342.57138,0.26680014,-0.0016398933
2.0,4.8,-0.8388488,-0.73578393,-0.7149903,398.60495,0.31044,0.04199537
2.0,4.9,-0.91200626,-0.72848785,-0.85511976,457.58023,0.3563709,0.08791525
2.0,5.0,-0.9842998,-0.71691334,-0.6087049,519.49713,0.4045928,0.13611962
2.0,5.1,-1.0553004,-0.7010498,-0.4251677,580.90936,0.45242164,0.18392429
2.0,5.2,-1.1245651,-0.6809159,-0.77770513,638.37054,0.4971733,0.22864507
2.0,5.3,-1.1916369,-0.65655947,-0.6044224,691.8806,0.53884786,0.27028188
2.0,5.4,-1.2560449,-0.628058,-0.6328296,741.43964,0.5774452,0.30883464
2.0,5.5,-1.317307,-0.5955253,-0.65287954,787.0476,0.6129654,0.34430334
2.0,5.6,-1.3750826,-0.55945,-0.6941078,828.70447,0.64540845,0.37668848
2.0,5.7,-1.4290937,-0.5202901,-0.69438297,866.4103,0.67477435,0.40599063
2.0,5.8,-1.4790475,-0.47835416,-0.48556522,900.165,0.7010631,0.43221003
2.0,5.9,-1.5246819,-0.43395045,-0.36708197,929.9687,0.7242747,0.455347
2.0,6.0,-1.5657655,-0.38738725,-0.3727484,955.8213,0.7444091,0.4754019
2.0,6.1,-1.6020977,-0.33897272,-0.5151538,977.7228,0.7614663,0.49237505
2.0,6.2,-1.6335089,-0.28901505,-0.34612602,995.6732,0.7754465,0.50626683
2.0,6.3,-1.6598601,-0.23782235,-0.22371225,1009.6726,0.7863494,0.5170777
2.0,6.4,-1.6810431,-0.18570264,-0.08743326,1019.72095,0.79417515,0.52480805
2.0,6.5,-1.6969807,-0.13296391,0.019280095,1025.8181,0.7989238,0.52945846
2.0,6.6,-1.7076263,-0.079914115,-0.018558245,1027.9644,0.8005953,0.53102934
2.0,6.7,-1.712964,-0.026861133,-0.11126269,1026.1594,0.79918957,0.52952135
2.0,6.8,-1.7130091,0.025887197,0.11218567,1020.40344,0.79470676,0.524935
2.0,6.9,-1.7078072,0.0780231,0.08583986,1010.6964,0.78714675,0.5172711
2.0,7.0,-1.6974349,0.12923884,0.11568963,997.03827,0.7765096,0.50653017
2.0,7.1,-1.6819999,0.17922677,0.091620676,979.4291,0.76279527,0.49271303
2.0,7.2,-1.6616402,0.22767925,0.084427916,957.86884,0.7460038,0.47582042
2.0,7.3,-1.6365248,0.2742887,0.19916366,932.35754,0.72613513,0.45585313
2.0,7.4,-1.6068537,0.31874767,0.35013765,902.89514,0.7031894,0.43281198
2.0,7.5,-1.5727255,0.36100474,0.3051533,869.4816,0.6771664,0.40669727
2.0,7.6,-1.5343649,0.40080643,0.34336627,832.1171,0.6480663,0.3775097
2.0,7.7,-1.4921824,0.43760115,0.5067,790.8015,0.615889,0.34525076
2.0,7.8,-1.4465903,0.47090846,0.47944328,745.53485,0.5806346,0.30992162
2.0,7.9,-1.3980036,0.5003191,0.26212218,696.3171,0.542303,0.27152354
2.0,8.0,-1.3468391,0.5254949,0.5950373,643.14825,0.50089425,0.23005743
2.0,8.1,-1.2935158,0.5461688,0.47926247,586.0284,0.45640838,0.18552414
2.0,8.2,-1.2384552,0.56214494,0.45502156,524.9574,0.4088453,0.13792427
2.0,8.3,-1.1820806,0.57329863,0.6481045,459.93536,0.3582051,0.087258264
2.0,8.4,-1.1248177,0.57957613,0.4822667,392.75674,0.30588531,0.034923922
2.0,8.5,-1.0670943,0.5809951,0.6543162,329.2536,0.25642803,-0.014536632
2.0,8.6,-1.0093404,0.57764417,0.6037248,269.8746,0.2101827,-0.0607742
2.0,8.7,-0.9519882,0.5696831,0.49081284,214.61969,0.16714929,-0.10378917
2.0,8.8,-0.89547205,0.55734277,0.38801175,163.48889,0.1273278,-0.14358217
2.0,8.9,-0.8402285,0.5409254,0.45838553,116.48221,0.09071823,-0.18015395
2.0,9.0,-0.78669626,0.5208041,0.5888387,73.59964,0.05732059,-0.21350554
2.0,9.1,-0.7353162,0.49742326,0.5183146,34.841175,0.027134871,-0.24363804
2.0,9.2,-0.6865314,0.47129834,0.5138427,0.20682293,0.00016107706,-0.27055275
2.0,9.3,-0.64073974,0.4429569,0.46535456,-30.303417,-0.023600793,-0.29425102
2.0,9.4,-0.59795094,0.41248095,0.3367269,-56.68955,-0.04415074,-0.31473315
2.0,9.5,-0.5583068,0.38011762,0.5252858,-78.95157,-0.06148876,-0.33199975
2.0,9.6,-0.5219799,0.34618837,0.42011163,-97.08948,-0.075614855,-0.3460517
2.0,9.7,-0.4891108,0.3110146,0.34636372,-111.10328,-0.08652903,-0.35688972
2.0,9.8,-0.45980775,0.2749176,0.16407219,-120.992966,-0.09423128,-0.36451465
2.0,9.9,-0.4341471,0.23821871,0.07075163,-126.758545,-0.09872161,-0.36892715
2.0,10.0,-0.41217294,0.2012391,0.16884732,-128.40001,-0.10000001,-0.370128
2.0,10.1,-0.39389735,0.16429992,0.07401868,-125.917366,-0.09806649,-0.36811784
2.0,10.2,-0.3793003,0.1277223,0.17479575,-119.31061,-0.09292103,-0.36289734
2.0,10.3,-0.3683296,0.0918272,0.11922334,-108.57975,-0.084563665,-0.35446712
2.0,10.4,-0.36090103,0.056935623,0.28163114,-93.72477,-0.07299437,-0.3428278
2.0,10.5,-0.35689816,0.023368457,-0.005262938,-74.74568,-0.058213152,-0.3279799
2.0,10.6,-0.35617256,-0.008553466,-0.03589575,-51.642487,-0.040220007,-0.30992398
2.0,10.7,-0.35854363,-0.038509376,-0.042242665,-24.41518,-0.019014938,-0.2886606
2.0,10.8,-0.3637987,-0.06617856,-0.052977998,6.936237,0.0054020537,-0.2641902
2.0,10.9,-0.371693,-0.09124038,0.0047702193,42.411766,0.03303097,-0.23651335
2.0,11.0,-0.38194957,-0.11337425,-0.17004348,82.011406,0.06387181,-0.2056305
2.0,11.1,-0.39431664,-0.13243818,-0.11423987,125.73515,0.097924575,-0.17154178
2.0,11.2,-0.40845212,-0.1480872,0.05753764,173.58301,0.13518927,-0.13424775
2.0,11.3,-0.42391565,-0.15977679,-0.20245096,225.55498,0.17566587,-0.093749315
2.0,11.4,-0.44026154,-0.16707045,-0.023058854,281.65106,0.2193544,-0.05004721
2.0,11.5,-0.4570389,-0.16963969,-0.09141359,341.87125,0.26625487,-0.0031419762
2.0,11.6,-0.47379154,-0.16726404,-0.15170671,406.21555,0.31636727,0.046965998
2.0,11.7,-0.49005798,-0.15983106,-0.17743996,474.22412,0.36933345,0.09991834
2.0,11.8,-0.5053715,-0.14733629,-0.17370123,539.91907,0.42049775,0.15105931
2.0,11.9,-0.5192602,-0.12988329,-0.08649977,601.4611,0.46842766,0.19895649
2.0,12.0,-0.5312468,-0.10768366,-0.1528888,658.85016,0.51312315,0.2436101
2.0,12.1,-0.54084873,-0.08105699,-0.1698568,712.08624,0.5545843,0.28502056
2.0,12.2,-0.5475783,-0.050430898,-0.10014711,761.16943,0.59281105,0.32318848
2.0,12.3,-0.5509677,-0.01629838,-0.00026970016,806.0996,0.62780344,0.3581146
2.0,12.4,-0.55075276,0.021124348,0.18826978,846.8769,0.65956146,0.38979912
2.0,12.5,-0.54664254,0.061553463,0.14888057,883.50116,0.688085,0.4182424
2.0,12.6,-0.5383526,0.10466484,0.05841693,915.97253,0.71337426,0.44344482
2.0,12.7,-0.525631,0.15013441,0.23448978,944.29095,0.7354291,0.4654069
2.0,12.8,-0.50825804,0.19763818,0.34354702,968.4564,0.7542495,0.48412904
2.0,12.9,-0.48604646,0.24685217,0.25591367,988.4689,0.7698356,0.4996118
2.0,13.0,-0.4588415,0.2974525,0.11852863,1004.3284,0.7821873,0.5118557
2.0,13.1,-0.42652065,0.3491153,0.3976852,1016.03503,0.7913045,0.5208613
2.0,13.2,-0.38899383,0.40151682,0.40224847,1023.5887,0.79718745,0.5266293
2.0,13.3,-0.3462034,0.4543333,0.24459559,1026.9894,0.799836,0.52916026
2.0,13.4,-0.29812402,0.5072411,0.5920935,1026.2372,0.7992501,0.5284549
2.0,13.5,-0.24476098,0.55992055,0.57060766,1021.3319,0.7954298,0.52451396
2.0,13.6,-0.18598792,0.6123987,0.72082144,1012.27374,0.7883752,0.5173374
2.0,13.7,-0.12184357,0.6643812,0.62040675,999.0627,0.7780862,0.5069259
2.0,13.8,-0.05252707,0.7152995,0.6950241,981.6986,0.7645628,0.4932809
2.0,13.9,0.021743456,0.7646275,0.7598284,960.1816,0.747805,0.47640377
2.0,14.0,0.10073092,0.81188196,0.7296278,934.51166,0.7278128,0.45629588
2.0,14.1,0.18417926,0.85662234,0.8085562,904.6887,0.70458627,0.4329585
2.0,14.2,0.27181348,0.8984507,1.0803775,870.7129,0.67812526,0.4063928
2.0,14.3,0.36333954,0.93701166,0.7764823,832.58405,0.64842993,0.3766
2.0,14.4,0.45844454,0.9719928,0.91963583,790.3023,0.6155002,0.34358102
2.0,14.5,0.55679655,1.0031242,1.0819763,743.8676,0.5793361,0.30733687
2.0,14.6,0.65804464,1.0301788,1.0347735,693.2799,0.5399376,0.2678683
2.0,14.7,0.761819,1.0529718,1.0710179,638.5393,0.49730477,0.22517605
2.0,14.8,0.8677308,1.0713617,1.0276741,579.64575,0.4514375,0.17926064
2.0,14.9,0.97537225,1.085249,0.8571502,516.59924,0.40233585,0.1301225
2.0,15.0,1.0843166,1.0945776,1.2695614,449.39975,0.34999982,0.07776189
2.0,15.1,1.1941181,1.0993334,1.1026047,382.20035,0.2976638,0.025413334
2.0,15.2,1.3043121,1.0995455,1.1622735,319.15387,0.24856219,-0.023688843
2.0,15.3,1.414415,1.0952853,1.0449728,260.2603,0.20269495,-0.06954483
2.0,15.4,1.523924,1.0866673,1.0541538,205.51974,0.1600621,-0.11215497
2.0,15.5,1.6323178,1.0738482,0.9978015,154.93213,0.12066365,-0.15151973
2.0,15.6,1.7390555,1.0570279,0.94653296,108.497444,0.08449957,-0.18763974
2.0,15.7,1.8437647,1.0365938,1.1681527,66.21572,0.05156987,-0.22051615
2.0,15.8,1.9462703,1.0130336,1.0359362,28.086939,0.021874564,-0.25015032
2.0,15.9,2.0462773,0.9866721,1.0656484,-5.8888884,-0.004586362,-0.27654326
2.0,16.0,2.1435215,0.9578333,0.9838709,-35.711765,-0.027812902,-0.2996959
2.0,16.1,2.2377717,0.92684114,0.8571118,-61.381695,-0.04780506,-0.31960922
2.0,16.2,2.3288286,0.89401954,0.81979537,-82.898674,-0.06456283,-0.33628416
2.0,16.3,2.4165258,0.8596922,1.0109317,-100.2627,-0.07808621,-0.3497216
2.0,16.4,2.5007286,0.8241829,0.78647435,-113.47378,-0.08837522,-0.35992247
2.0,16.5,2.5813348,0.7878153,0.9035652,-122.531906,-0.09542984,-0.36688766
2.0,16.6,2.658275,0.7509128,0.61879003,-127.43709,-0.09925006,-0.37061796
2.0,16.7,2.7315116,0.71379906,0.758493,-128.18932,-0.09983592,-0.37111422
2.0,16.8,2.8010397,0.67679733,0.6869956,-124.78859,-0.09718738,-0.3683772
2.0,16.9,2.8668864,0.640231,0.6437139,-117.23492,-0.09130445,-0.36240768
2.0,17.0,2.9291115,0.6044233,0.4955372,-105.5283,-0.082187146,-0.35320637
2.0,17.1,2.987807,0.5696973,0.69399923,-89.668724,-0.069835454,-0.34077397
2.0,17.2,3.0430973,0.5363762,0.3474647,-69.656204,-0.05424938,-0.32511112
2.0,17.3,3.095139,0.5047829,0.28181788,-45.490734,-0.03542892,-0.30621853
2.0,17.4,3.1441212,0.47524038,0.3265724,-17.172312,-0.013374075,-0.2840968
2.0,17.5,3.1902652,0.44807145,0.56523114,15.299059,0.011915155,-0.25874653
2.0,17.6,3.233824,0.423603,0.3517933,51.92338,0.04043877,-0.23016833
2.0,17.7,3.2749627,0.40316698,0.5147761,92.70065,0.07219677,-0.19836502
2.0,17.8,3.3140965,0.38759148,0.34941354,137.63087,0.107189156,-0.16333827
2.0,17.9,3.3518016,0.37679464,0.5030909,186.71405,0.14541592,-0.12508778
2.0,18.0,3.3886302,0.3706841,0.4509966,239.95016,0.18687707,-0.08361323
2.0,18.1,3.425109,0.36915687,0.30587474,297.33923,0.23157261,-0.03891435
2.0,18.2,3.4617403,0.37209946,0.5020831,358.88126,0.27950254,0.009009129
2.0,18.3,3.4990025,0.3793878,0.24305981,424.57623,0.33066684,0.060157448
2.0,18.4,3.5373485,0.39088714,0.4941275,492.58478,0.38363302,0.11309832
2.0,18.5,3.5772069,0.4064523,0.51784146,556.9291,0.43374538,0.16317631
2.0,18.6,3.6189818,0.42592743,0.48141637,617.14923,0.4806458,0.21003355
2.0,18.7,3.6630526,0.44914612,0.47617066,673.2453,0.5243343,0.25367025
2.0,18.8,3.7097738,0.4759314,0.25117177,725.2172,0.56481093,0.29408664
2.0,18.9,3.7594757,0.50609577,0.36343658,773.06506,0.6020756,0.331283
2.0,19.0,3.8124638,0.5394411,0.639697,816.7888,0.63612837,0.36525956
2.0,19.1,3.8690188,0.5757587,0.52789974,856.3884,0.6669692,0.39601663
2.0,19.2,3.9293969,0.61482924,0.6700814,891.86395,0.6945981,0.42355454
2.0,19.3,3.99383,0.656423,0.6575108,923.21533,0.71901506,0.4478736
2.0,19.4,4.062525,0.70029944,0.82164407,950.4426,0.7402201,0.4689742
2.0,19.5,4.1356635,0.74620765,0.81463957,973.5458,0.7582132,0.48685676
2.0,19.6,4.213404,0.7938861,0.7846168,992.5249,0.77299446,0.50152177
2.0,19.7,4.2958803,0.84306264,0.9173783,1007.3798,0.7845637,0.51296973
2.0,19.8,4.383199,0.8934545,0.7447436,1018.1107,0.7929211,0.5212012
2.0,19.9,4.4754457,0.9447685,0.9042636,1024.7174,0.79806656,0.52621686
2.0,20.0,4.5726786,0.99670064,1.2495482,1027.2001,0.8000001,0.52801734
2.0,20.1,4.674933,1.0489367,1.1404024,1025.5586,0.7987217,0.52660346
2.0,20.2,4.782218,1.1011515,1.0651178,1019.793,0.7942313,0.52197605
2.0,20.3,4.89452,1.1530095,1.1165411,1009.9033,0.78652906,0.51413596
2.0,20.4,5.0117984,1.2041646,1.3094279,995.8895,0.7756149,0.5030842
2.0,20.5,5.1339903,1.2542602,1.268381,977.7516,0.7614888,0.48882177
2.0,20.6,5.261007,1.3029287,1.1368587,955.48956,0.74415076,0.47134987
2.0,20.7,5.3927355,1.3497925,1.248445,929.10345,0.7236008,0.4506696
2.0,20.8,5.5290375,1.3944631,1.5116647,898.5932,0.69983894,0.42678222
2.0,20.9,5.6697507,1.4365413,1.446029,863.95886,0.67286515,0.39968908
2.0,21.0,5.8146887,1.4756178,1.4592319,825.20044,0.64267945,0.3693916
2.0,21.1,5.963639,1.5112722,1.3649418,782.3179,0.60928184,0.3358911
2.0,21.2,6.1163297,1.5429488,1.42771,735.31116,0.57267225,0.2991895
2.0,21.3,6.2721043,1.5694399,1.575403,684.18036,0.53285074,0.2592906
2.0,21.4,6.430336,1.5906835,1.6905789,628.9255,0.48981735,0.2161948
2.0,21.5,6.590468,1.6068658,1.6585106,569.5465,0.443572,0.16990173
2.0,21.6,6.75197,1.6181791,1.5308075,506.04337,0.39411476,0.120411016
2.0,21.7,6.914338,1.6248213,1.3244905,438.86475,0.341795,0.068071544
2.0,21.8,7.077096,1.626996,1.6758306,373.8427,0.29115477,0.017424876
2.0,21.9,7.2397933,1.6249129,1.6302223,312.77176,0.24359171,-0.030132005
2.0,22.0,7.402007,1.6187872,1.4921125,255.65186,0.1991058,-0.07459976
2.0,22.1,7.563341,1.6088401,1.628824,202.48302,0.15769705,-0.11597907
2.0,22.2,7.7234263,1.5952986,1.7898569,153.26526,0.11936547,-0.1542707
2.0,22.3,7.8819203,1.5783955,1.4635651,107.99858,0.08411104,-0.18947539
2.0,22.4,8.0385065,1.5583693,1.6046418,66.68297,0.051933773,-0.22159398
2.0,22.5,8.192898,1.5354644,1.4300972,29.318424,0.022833664,-0.25062728
2.0,22.6,8.3448305,1.509931,1.6629583,-4.095047,-0.003189289,-0.2765761
2.0,22.7,8.494069,1.482025,1.4751595,-33.557446,-0.026135083,-0.29944137
2.0,22.8,8.640408,1.4520085,1.3052717,-59.068775,-0.046003718,-0.31922394
2.0,22.9,8.783662,1.4201488,1.4821664,-80.629036,-0.0627952,-0.33592466
2.0,23.0,8.923679,1.3867195,1.4310553,-98.23822,-0.07650952,-0.3495444
2.0,23.1,9.060331,1.3519998,1.2500987,-111.89633,-0.08714668,-0.3600841
2.0,23.2,9.193517,1.3162748,1.4274335,-121.60338,-0.094706684,-0.3675446
2.0,23.3,9.323162,1.2798352,1.3330653,-127.35935,-0.09918953,-0.37192672
2.0,23.4,9.449219,1.2429779,1.1628791,-129.16425,-0.10059521,-0.37323138
2.0,23.5,9.571669,1.2060051,1.2761029,-127.01808,-0.09892374,-0.37145942
2.0,23.6,9.6905155,1.1692252,1.2347614,-120.920845,-0.09417511,-0.36661166
2.0,23.7,9.805795,1.1329525,1.1752546,-110.87253,-0.08634932,-0.35868892
2.0,23.8,9.917565,1.0975065,1.1132178,-96.873146,-0.075446375,-0.34769204
2.0,23.9,10.025914,1.0632132,1.1402332,-78.92269,-0.06146627,-0.33362177
2.0,24.0,10.130956,1.030404,0.91649806,-57.021168,-0.044409007,-0.31647894
2.0,24.1,10.232829,0.99941623,1.0005091,-31.16857,-0.024274586,-0.2962643
2.0,24.2,10.331704,0.97059304,0.9914105,-1.3649002,-0.0010630063,-0.27297863
2.0,24.3,10.427773,0.94428337,0.8957735,32.38984,0.025225732,-0.24662273
2.0,24.4,10.521258,0.92084193,0.741304,70.09565,0.05459163,-0.21719734
2.0,24.5,10.612407,0.9006293,0.7970566,111.75253,0.08703468,-0.18470326
2.0,24.6,10.701579,0.88465434,0.8032672,157.36049,0.1225549,-0.1491429
2.0,24.7,10.78932,0.8736751,0.81052166,206.91951,0.16115227,-0.11051804
2.0,24.8,10.876154,0.867532,0.94361234,260.4296,0.2028268,-0.06882815
2.0,24.9,10.9625845,0.86606205,0.7942436,317.89078,0.24757849,-0.024072794
2.0,25.0,11.049093,0.8690995,0.80541855,379.303,0.29540733,0.023748465
2.0,25.1,11.136141,0.87647617,0.7402155,441.21994,0.34362924,0.07195193
2.0,25.2,11.224169,0.8880212,0.8958993,500.19522,0.38956013,0.11785388
2.0,25.3,11.313597,0.90356094,0.77054876,556.2288,0.4332,0.16145466
2.0,25.4,11.404823,0.92291945,0.9286429,609.32074,0.47454885,0.20275462
2.0,25.5,11.498226,0.9459178,0.95837617,659.47095,0.51360667,0.24175406
2.0,25.6,11.594164,0.9723747,0.62024915,706.6795,0.5503735,0.2784533
2.0,25.7,11.692972,1.0021061,1.1485049,750.9464,0.58484924,0.3128526
2.0,25.8,11.794968,1.0349253,0.9534233,792.27167,0.617034,0.34495232
2.0,25.9,11.900444,1.0706431,1.1716576,830.6552,0.6469277,0.37475276
2.0,26.0,12.009677,1.1090676,1.083816,866.0971,0.67453045,0.40225422
2.0,26.1,12.12292,1.1500043,1.0735139,898.5973,0.6998421,0.42745703
2.0,26.2,12.240405,1.1932559,1.051757,928.1558,0.7228628,0.45036155
2.0,26.3,12.362344,1.2386228,1.1579964,954.77264,0.74359244,0.47096813
2.0,26.4,12.488928,1.2859026,1.1633596,978.4479,0.762031,0.48927712
2.0,26.5,12.620328,1.3348901,1.3258009,999.1814,0.77817863,0.50528896
2.0,26.6,12.756693,1.3853779,1.3919035,1016.9732,0.7920352,0.5190041
2.0,26.7,12.898152,1.4371556,1.4661697,1031.8234,0.8036007,0.5304229
2.0,26.8,13.044813,1.4900103,1.5608541,1043.7318,0.8128753,0.539546
2.0,26.9,13.196764,1.5437263,1.5054545,1052.6987,0.8198588,0.5463738
2.0,27.0,13.35407,1.5980859,1.5478076,1058.7238,0.8245513,0.5509069
2.0,27.1,13.516777,1.6528678,1.7505922,1061.8073,0.8269527,0.5531459
2.0,27.2,13.68491,1.7078489,1.6371907,1061.9491,0.82706314,0.55309135
2.0,27.3,13.858474,1.7628032,1.9753937,1059.1492,0.82488257,0.55074406
2.0,27.4,14.03745,1.8175018,1.787825,1053.4077,0.82041097,0.54610467
2.0,27.5,14.221803,1.8717136,1.893294,1044.7245,0.8136483,0.5391739
2.0,27.6,14.411474,1.9252048,1.8886857,1033.0995,0.80459464,0.5299526
2.0,27.7,14.606383,1.9777386,2.0630012,1018.53296,0.79324996,0.51844156
2.0,27.8,14.806431,2.0290759,2.0343316,1001.0247,0.77961427,0.5046416
2.0,27.9,15.0114975,2.0789752,1.8986113,980.5748,0.76368755,0.48855367
2.0,28.0,15.22144,2.1271915,2.1158533,957.1832,0.7454698,0.4701787
2.0,28.1,15.436098,2.1734786,2.1266937,930.85,0.72496104,0.44951764
2.0,28.2,15.655287,2.217586,2.0733776,901.575,0.70216125,0.4265715
2.0,28.3,15.878804,2.2592618,2.1838675,869.3584,0.6770704,0.4013413
2.0,28.4,16.106424,2.2982514,2.420007,834.20013,0.64968854,0.37382808
2.0,28.5,16.337902,2.3342967,2.4229546,796.10016,0.6200157,0.34403294
2.0,28.6,16.572964,2.3671446,2.483389,755.05853,0.5880518,0.3119569
2.0,28.7,16.81118,2.3966415,2.4375641,711.0752,0.5537969,0.27760077
2.0,28.8,17.052174,2.4225886,2.6250818,664.15027,0.51725096,0.24096529
2.0,28.9,17.295572,2.4447584,2.5652745,614.28357,0.47841403,0.20205152
2.0,29.0,17.54099,2.462923,2.4561396,561.4753,0.43728605,0.16086037
2.0,29.1,17.788017,2.4768546,2.394189,505.72528,0.39386705,0.11739279
2.0,29.2,18.036213,2.4863257,2.5518312,447.0336,0.34815702,0.07164967
2.0,29.3,18.285126,2.491109,2.67102,385.40027,0.30015597,0.023631884
2.0,29.4,18.534271,2.4909766,2.417585,320.82523,0.2498639,-0.026659722
2.0,29.5,18.783148,2.4857013,2.6047344,253.30855,0.1972808,-0.079224356
2.0,29.6,19.031233,2.475056,2.4255455,182.85019,0.14240669,-0.13406128
2.0,29.7,19.277973,2.4588134,2.4683309,109.45014,0.08524155,-0.1911698
2.0,29.8,19.5228,2.4367464,2.3988752,33.108433,0.025785385,-0.25054932
2.0,29.9,19.765121,2.4086277,2.5399644,-46.17495,-0.0359618,-0.31219926
2.0,30.0,20.004318,2.3742306,2.375424,-128.40001,-0.10000001,-0.37611917
